-4.990000000000000568e+01 7.460497965593987047e-07 nan
-4.970000000000000284e+01 -2.435795097397998801e-07 nan
-4.950000000000001421e+01 -2.818386582929748483e-06 nan
-4.930000000000001137e+01 -3.900089046167099707e-06 nan
-4.910000000000002274e+01 -4.936188843436999263e-06 nan
-4.890000000000001990e+01 -6.334666831000196674e-06 nan
-4.870000000000003126e+01 -8.976928551821280916e-06 nan
-4.850000000000002842e+01 -1.334884495406899444e-05 nan
-4.830000000000003979e+01 -1.462153973351800525e-05 nan
-4.810000000000003695e+01 -1.324470463202349614e-05 nan
-4.790000000000004832e+01 -1.206489381901570401e-05 nan
-4.770000000000004547e+01 -1.026837071592869919e-05 nan
-4.750000000000005684e+01 -8.970610050239700119e-06 nan
-4.730000000000005400e+01 -7.401421241577611520e-06 nan
-4.710000000000006537e+01 -4.067154537792901123e-06 nan
-4.690000000000006253e+01 -2.497338454073201167e-06 nan
-4.670000000000007390e+01 -2.136710011436800717e-06 nan
-4.650000000000007105e+01 -3.495801969900201521e-06 nan
-4.630000000000008242e+01 -5.728412166448300185e-06 nan
-4.610000000000007958e+01 -8.225677157760101862e-06 nan
-4.590000000000009095e+01 -9.758469005322197723e-06 nan
-4.570000000000008811e+01 -1.062445904602687167e-05 nan
-4.550000000000009948e+01 -1.051320588329980122e-05 nan
-4.530000000000009663e+01 -7.419490715971200520e-06 nan
-4.510000000000010800e+01 -5.688574220485001032e-06 nan
-4.490000000000010516e+01 -3.203352567152869219e-06 nan
-4.470000000000011653e+01 1.000322964365799918e-06 nan
-4.450000000000011369e+01 1.788729372213700432e-06 nan
-4.430000000000012506e+01 3.415381119690999483e-06 nan
-4.410000000000012221e+01 3.331334008774388748e-06 nan
-4.390000000000013358e+01 3.212710612001400274e-06 nan
-4.370000000000013074e+01 3.905974913061522024e-06 nan
-4.350000000000014211e+01 5.702679769627440752e-06 nan
-4.330000000000013927e+01 6.684096068237731458e-06 nan
-4.310000000000015064e+01 6.484989743389300066e-06 nan
-4.290000000000014779e+01 7.489015242548501923e-06 nan
-4.270000000000015916e+01 8.198634750199996132e-06 nan
-4.250000000000015632e+01 7.681808815969699603e-06 nan
-4.230000000000016769e+01 6.325973977377199885e-06 nan
-4.210000000000016485e+01 5.777595165716219400e-06 nan
-4.190000000000017621e+01 4.220954539362748062e-06 nan
-4.170000000000017337e+01 6.654682540233201490e-06 nan
-4.150000000000018474e+01 5.180950923462601103e-06 nan
-4.130000000000018190e+01 4.555914706677079659e-06 nan
-4.110000000000019327e+01 4.753043855428268763e-06 nan
-4.090000000000019043e+01 4.366230127170028662e-06 nan
-4.070000000000020179e+01 3.314980596074968709e-06 nan
-4.050000000000019895e+01 5.081227777342802719e-06 nan
-4.030000000000021032e+01 7.239644115818727799e-06 nan
-4.010000000000020748e+01 9.449339733660603880e-06 nan
-3.990000000000021885e+01 9.517125350534779077e-06 nan
-3.970000000000021600e+01 1.219829419689708441e-05 nan
-3.950000000000022737e+01 1.663362405569172013e-05 nan
-3.930000000000022453e+01 1.958758052967969425e-05 nan
-3.910000000000023590e+01 2.042506879870349475e-05 nan
-3.890000000000023306e+01 1.831633516305950242e-05 nan
-3.870000000000024443e+01 2.094855529291710680e-05 nan
-3.850000000000024158e+01 2.544706333373000320e-05 nan
-3.830000000000025295e+01 2.289193136424040150e-05 nan
-3.810000000000025011e+01 1.692897712865350379e-05 nan
-3.790000000000026148e+01 1.292629552143485271e-05 nan
-3.770000000000025864e+01 8.957390861278797275e-06 nan
-3.750000000000027001e+01 9.768413602475614442e-06 nan
-3.730000000000026716e+01 1.140456406040180840e-05 nan
-3.710000000000027853e+01 1.453725023146263258e-05 nan
-3.690000000000027569e+01 1.804399204631399310e-05 nan
-3.670000000000028706e+01 1.996460260872809551e-05 nan
-3.650000000000028422e+01 2.337671786256451182e-05 nan
-3.630000000000029559e+01 3.151206250615990156e-05 nan
-3.610000000000029274e+01 3.372948813634821155e-05 nan
-3.590000000000030411e+01 3.063757070262871463e-05 nan
-3.570000000000030127e+01 2.965787930951224789e-05 nan
-3.550000000000031264e+01 2.833402467172619981e-05 nan
-3.530000000000030980e+01 2.711157946051705368e-05 nan
-3.510000000000032117e+01 2.533538552509086931e-05 nan
-3.490000000000031832e+01 2.291519742693954269e-05 nan
-3.470000000000032969e+01 2.634435576526549070e-05 nan
-3.450000000000032685e+01 3.438879740413608563e-05 nan
-3.430000000000033822e+01 3.796291491908180047e-05 nan
-3.410000000000033538e+01 4.376936221691230097e-05 nan
-3.390000000000034674e+01 4.875809746247831722e-05 nan
-3.370000000000034390e+01 5.032094552595726614e-05 nan
-3.350000000000035527e+01 5.687045872293397617e-05 nan
-3.330000000000035243e+01 5.984930375138887822e-05 nan
-3.310000000000036380e+01 5.662767592594660735e-05 nan
-3.290000000000036096e+01 5.538277850414989790e-05 nan
-3.270000000000037232e+01 5.260378867472051293e-05 nan
-3.250000000000036948e+01 5.070794349669990387e-05 nan
-3.230000000000038085e+01 5.335315401692929875e-05 nan
-3.210000000000037801e+01 5.876200532413333678e-05 nan
-3.190000000000038582e+01 6.639313185009847922e-05 nan
-3.170000000000039009e+01 7.147268753681380025e-05 nan
-3.150000000000039435e+01 7.853997608054359507e-05 nan
-3.130000000000039861e+01 8.248430706507112913e-05 nan
-3.110000000000040288e+01 8.777866297077705751e-05 nan
-3.090000000000040714e+01 8.507892250927239625e-05 nan
-3.070000000000041140e+01 7.525690791621681645e-05 nan
-3.050000000000041567e+01 6.756911464301622045e-05 nan
-3.030000000000041993e+01 6.133573292774919400e-05 nan
-3.010000000000042419e+01 5.786275311861809663e-05 nan
-2.990000000000042846e+01 5.602470671555270749e-05 nan
-2.970000000000043272e+01 5.504742673564769656e-05 nan
-2.950000000000043698e+01 6.042854232921604567e-05 nan
-2.930000000000044125e+01 6.357196325362119967e-05 nan
-2.910000000000044551e+01 6.242876939685696835e-05 nan
-2.890000000000044977e+01 6.122075264018582484e-05 nan
-2.870000000000045404e+01 6.536871356995151464e-05 nan
-2.850000000000045830e+01 7.328828729359872154e-05 nan
-2.830000000000046256e+01 8.176479024014491248e-05 nan
-2.810000000000046683e+01 8.310356291258178896e-05 nan
-2.790000000000047109e+01 8.557920945678179538e-05 nan
-2.770000000000047535e+01 9.613962639431873430e-05 nan
-2.750000000000047962e+01 1.015019213556514574e-04 nan
-2.730000000000048388e+01 1.062432194723397761e-04 nan
-2.710000000000048814e+01 1.128662234927590893e-04 nan
-2.690000000000049241e+01 1.218177389695451176e-04 nan
-2.670000000000049667e+01 1.301105327892060229e-04 nan
-2.650000000000050093e+01 1.303036745593054565e-04 nan
-2.630000000000050520e+01 1.307796320025524268e-04 nan
-2.610000000000050946e+01 1.314891212472722194e-04 nan
-2.590000000000051372e+01 1.296985631417996892e-04 nan
-2.570000000000051799e+01 1.332365901090885841e-04 nan
-2.550000000000052225e+01 1.262691610476058949e-04 9.461449264885704805e-06
-2.530000000000052651e+01 1.285100095946376669e-04 9.679012924849016565e-06
-2.510000000000053078e+01 1.315388210155532588e-04 9.663573380140197188e-06
-2.490000000000053504e+01 1.359017905467922933e-04 9.721798254505130269e-06
-2.470000000000053930e+01 1.508760639350830140e-04 1.023287205057593067e-05
-2.450000000000054357e+01 1.592876367915277197e-04 1.055968951641036837e-05
-2.430000000000054783e+01 1.714156554978777769e-04 1.096888233333666033e-05
-2.410000000000055209e+01 1.846815627828267317e-04 1.131796185691095811e-05
-2.390000000000055635e+01 2.001110119061047597e-04 1.165055768546465731e-05
-2.370000000000056062e+01 2.035537145641959616e-04 1.171189961167682254e-05
-2.350000000000056488e+01 2.080509099883778520e-04 1.170036954810583412e-05
-2.330000000000056914e+01 2.250824892360897751e-04 1.202631315217998329e-05
-2.310000000000057341e+01 2.470013733908377283e-04 1.262677788442826557e-05
-2.290000000000057767e+01 2.587881613354052436e-04 1.303481305359280780e-05
-2.270000000000058193e+01 2.649346300677844399e-04 1.332800525050647266e-05
-2.250000000000058620e+01 2.735741209601565572e-04 1.357357002300968513e-05
-2.230000000000059046e+01 2.772665422656842038e-04 1.358437093182065340e-05
-2.210000000000059472e+01 2.787715834558878564e-04 1.356612398122621717e-05
-2.190000000000059899e+01 2.844108336240107728e-04 1.365922742284048217e-05
-2.170000000000060325e+01 2.865442190995370832e-04 1.388380377181222431e-05
-2.150000000000060751e+01 2.950228343040350192e-04 1.413197799365474850e-05
-2.130000000000061178e+01 3.093505755325938705e-04 1.449430523308515233e-05
-2.110000000000061604e+01 3.308389312539996067e-04 1.507717468150195108e-05
-2.090000000000062030e+01 3.489075023502682341e-04 1.548108349394802219e-05
-2.070000000000062457e+01 3.627680660725703414e-04 1.567237481800748777e-05
-2.050000000000062883e+01 3.912542105369689401e-04 1.627622813114734963e-05
-2.030000000000063309e+01 4.123015227868488675e-04 1.658023050331862530e-05
-2.010000000000063736e+01 4.326133530828790556e-04 1.693257703273024574e-05
-1.990000000000064162e+01 4.400029059229981234e-04 1.699407624089349848e-05
-1.970000000000064588e+01 4.595222788362145032e-04 1.721975007556199040e-05
-1.950000000000065015e+01 4.786926453057299300e-04 1.751015609221613490e-05
-1.930000000000065441e+01 4.719707756798775301e-04 1.752887892475402470e-05
-1.910000000000065867e+01 4.587080773090786807e-04 1.721343880993645239e-05
-1.890000000000066294e+01 4.576205487105310587e-04 1.707810586219821365e-05
-1.870000000000066720e+01 4.622801358550020787e-04 1.724953510343312155e-05
-1.850000000000067146e+01 4.786214953176637127e-04 1.753052273286421331e-05
-1.830000000000067573e+01 4.952151798221749671e-04 1.770086338926601607e-05
-1.810000000000067999e+01 5.417201710095399542e-04 1.896529699261793300e-05
-1.790000000000068425e+01 5.883969618141373769e-04 2.009535433099343332e-05
-1.770000000000068852e+01 6.074886345675900926e-04 2.042390987526599265e-05
-1.750000000000069278e+01 6.311699528397846136e-04 2.075833372062890701e-05
-1.730000000000069704e+01 6.532421393641491859e-04 2.103345578161334151e-05
-1.710000000000070131e+01 6.704406604565020002e-04 2.108147951795650752e-05
-1.690000000000070557e+01 6.900647199924131274e-04 2.132140107633007073e-05
-1.670000000000070983e+01 6.992765966314869229e-04 2.151743570664404377e-05
-1.650000000000071410e+01 7.258164728045370627e-04 2.196871072806830409e-05
-1.630000000000071836e+01 7.476202577292199655e-04 2.226074597158866265e-05
-1.610000000000072262e+01 7.699494284207218826e-04 2.271135191708632611e-05
-1.590000000000072689e+01 8.087920555679118349e-04 2.319570151765797350e-05
-1.570000000000073115e+01 8.466924898067220004e-04 2.392826560023227319e-05
-1.550000000000073541e+01 8.729028414390982470e-04 2.453875430804897657e-05
-1.530000000000073967e+01 9.033782858444519863e-04 2.497203500670373030e-05
-1.510000000000074394e+01 9.437430590468327786e-04 2.526526926466742009e-05
-1.490000000000074820e+01 9.926428043490408918e-04 2.577767581009130659e-05
-1.470000000000075246e+01 1.032410481417227145e-03 2.602746972458714811e-05
-1.450000000000075673e+01 1.083473282265591921e-03 2.678103737496558977e-05
-1.430000000000076099e+01 1.160400653285011607e-03 2.800388452698383942e-05
-1.410000000000076525e+01 1.230550494180052959e-03 2.884323995841501367e-05
-1.390000000000076952e+01 1.291693677748677067e-03 2.954019006046994789e-05
-1.370000000000077378e+01 1.357253035174407763e-03 3.025821112441585967e-05
-1.350000000000077804e+01 1.443248902872352676e-03 3.096916247331559814e-05
-1.330000000000078231e+01 1.521382394148938257e-03 3.194482306869543157e-05
-1.310000000000078657e+01 1.582991145970588870e-03 3.269419352774672753e-05
-1.290000000000079083e+01 1.649062591597177897e-03 3.332364792121431991e-05
-1.270000000000079510e+01 1.706214499350517701e-03 3.388803704077066986e-05
-1.250000000000079936e+01 1.773491454256387583e-03 3.452948383241068745e-05
-1.230000000000080362e+01 1.855477989541550604e-03 3.501225331401563372e-05
-1.210000000000080789e+01 1.949920867097737097e-03 3.625256464138923868e-05
-1.190000000000081215e+01 2.034858637276750534e-03 3.726658191571609232e-05
-1.170000000000081641e+01 2.113963701747616566e-03 3.806084924132123904e-05
-1.150000000000082068e+01 2.236792270011226519e-03 3.919883725253988087e-05
-1.130000000000082494e+01 2.413322566942747386e-03 4.064275103558677047e-05
-1.110000000000082920e+01 2.635279327057344235e-03 4.227899845269942930e-05
-1.090000000000083347e+01 2.834490823282037001e-03 4.407478345175349640e-05
-1.070000000000083773e+01 3.026724348837338957e-03 4.564261482625187548e-05
-1.050000000000084199e+01 3.230412206269735447e-03 4.702487149730567260e-05
-1.030000000000084626e+01 3.420669029498895827e-03 4.835363141226413098e-05
-1.010000000000085052e+01 3.672703395879195129e-03 5.000063454418414693e-05
-9.900000000000854783e+00 3.986232467908711052e-03 5.224696411152441466e-05
-9.700000000000859046e+00 4.228867928268698756e-03 5.443480709496429433e-05
-9.500000000000863309e+00 4.450827174566358846e-03 5.604887142605732717e-05
-9.300000000000867573e+00 4.722705200081097308e-03 5.757954719233275771e-05
-9.100000000000871836e+00 5.025289550638505770e-03 5.913352111910197663e-05
-8.900000000000876099e+00 5.336077866748901652e-03 6.036640329601266518e-05
