-1.009999999999872244e+01 3.582014662909718902e-11 6.132166326496845731e-13
-9.899999999998719602e+00 3.864669927388565735e-11 6.344063649583484085e-13
-9.699999999998716760e+00 4.257517528717091343e-11 6.677096814210879583e-13
-9.499999999998713918e+00 4.666695693458347461e-11 7.095478915496578043e-13
-9.299999999998711075e+00 5.141060609858909903e-11 7.364570151681022327e-13
-9.099999999998708233e+00 5.685191444783441004e-11 7.811355487638359255e-13
-8.899999999998705391e+00 6.303250015434544950e-11 8.203162778135128362e-13
-8.699999999998702549e+00 6.927066617380938128e-11 8.563289798798156696e-13
-8.499999999998699707e+00 7.723031577299894672e-11 9.151765209039855386e-13
-8.299999999998696865e+00 8.608674427589900197e-11 9.609863142127485639e-13
-8.099999999998694022e+00 9.687153232917328355e-11 1.024347784008991568e-12
-7.899999999998691180e+00 1.073811129204459672e-10 1.089189433074655622e-12
-7.699999999998688338e+00 1.199782204211340275e-10 1.141449907924239909e-12
-7.499999999998685496e+00 1.357324141176930318e-10 1.234066289338103453e-12
-7.299999999998682654e+00 1.528022009958750336e-10 1.318340689549038668e-12
-7.099999999998679812e+00 1.690237423825759221e-10 1.366876499992566408e-12
-6.899999999998676969e+00 1.895010785414460176e-10 1.460805815463910433e-12
-6.699999999998674127e+00 2.158751267140219939e-10 1.567859829362711752e-12
-6.499999999998671285e+00 2.434097095941139926e-10 1.650067877487206329e-12
-6.299999999998668443e+00 2.744017688872949716e-10 1.783273763990415567e-12
-6.099999999998665601e+00 3.057569773070439559e-10 1.883225029323731021e-12
-5.899999999998662759e+00 3.422596707742991558e-10 1.972621688938948828e-12
-5.699999999998659916e+00 3.895817451378650872e-10 2.146912825521165592e-12
-5.499999999998657074e+00 4.400626142864672771e-10 2.283696721508436082e-12
-5.299999999998654232e+00 4.963338099843100340e-10 2.408118944009505741e-12
-5.099999999998651390e+00 5.611895114944002025e-10 2.594754301984996871e-12
-4.899999999998648548e+00 6.342663902287998839e-10 2.756896636309458265e-12
-4.699999999998645706e+00 7.176558476637599868e-10 2.917140916617509552e-12
-4.499999999998642863e+00 8.094321014316203181e-10 3.145747475317711830e-12
-4.299999999998640021e+00 9.206680875093901508e-10 3.345295775657625023e-12
-4.099999999998637179e+00 1.049891822783190228e-09 3.549168466406375218e-12
-3.899999999998634337e+00 1.191661435159419501e-09 3.836790302025238663e-12
-3.699999999998631495e+00 1.352167908623340151e-09 4.087751802847157339e-12
-3.499999999998628653e+00 1.541406260771149302e-09 4.336936872175870194e-12
-3.299999999998625810e+00 1.757394086655940279e-09 4.693942035968434761e-12
-3.099999999998622968e+00 2.011768700258929836e-09 5.051610942153739387e-12
